State,Year,Month,Day,Rainfall (mm)
Terengganu,2014,8,4,1.60
Terengganu,2014,8,5,0.89
Terengganu,2014,8,6,0.23
Terengganu,2014,8,7,11.68
Terengganu,2014,8,8,2.68
Terengganu,2014,8,9,1.81
Terengganu,2014,8,10,0.96
Terengganu,2014,8,11,12.34
Terengganu,2014,8,12,2.39
Terengganu,2014,8,13,1.57
Terengganu,2014,8,14,8.64
Terengganu,2014,8,15,21.51
Terengganu,2014,8,16,10.98
Terengganu,2014,8,17,1.37
Terengganu,2014,8,18,6.77
Terengganu,2014,8,19,18.56
Terengganu,2014,8,20,24.90
Terengganu,2014,8,21,4.12
Terengganu,2014,8,22,14.48
Terengganu,2014,8,23,2.48
Terengganu,2014,8,24,24.92
Terengganu,2014,8,25,16.56
Terengganu,2014,8,26,1.85
Terengganu,2014,8,27,3.78
Terengganu,2014,8,28,2.95
Terengganu,2014,8,29,1.73
Terengganu,2014,8,30,2.02
Terengganu,2014,8,31,18.24
Terengganu,2014,9,1,2.53
Terengganu,2014,9,2,0.24
Terengganu,2014,9,3,1.68
Terengganu,2014,9,4,8.00
Terengganu,2014,9,5,8.81
Terengganu,2014,9,6,10.88
Terengganu,2014,9,7,13.07
Terengganu,2014,9,8,13.64
Terengganu,2014,9,9,28.31
Terengganu,2014,9,10,34.68
Terengganu,2014,9,11,30.11
Terengganu,2014,9,12,34.83
Terengganu,2014,9,13,9.47
Terengganu,2014,9,14,4.46
Terengganu,2014,9,15,4.32
Terengganu,2014,9,16,1.98
Terengganu,2014,9,17,20.62
Terengganu,2014,9,18,2.54
Terengganu,2014,9,19,20.75
Terengganu,2014,9,20,14.59
Terengganu,2014,9,21,31.23
Terengganu,2014,9,22,4.76
Terengganu,2014,9,23,6.26
Terengganu,2014,9,24,3.59
Terengganu,2014,9,25,12.38
Terengganu,2014,9,26,8.14
Terengganu,2014,9,27,37.98
Terengganu,2014,9,28,10.57
Terengganu,2014,9,29,4.20
Terengganu,2014,9,30,21.59
Terengganu,2014,10,1,20.85
Terengganu,2014,10,2,29.43
Terengganu,2014,10,3,32.63
Terengganu,2014,10,4,26.15
Terengganu,2014,10,5,63.96
Terengganu,2014,10,6,5.35
Terengganu,2014,10,7,9.53
Terengganu,2014,10,8,4.55
Terengganu,2014,10,9,10.68
Terengganu,2014,10,10,4.85
Terengganu,2014,10,11,9.63
Terengganu,2014,10,12,3.11
Terengganu,2014,10,13,0.27
Terengganu,2014,10,14,0.02
Terengganu,2014,10,15,0.02
Terengganu,2014,10,16,13.26
Terengganu,2014,10,17,39.96
Terengganu,2014,10,18,1.00
Terengganu,2014,10,19,0.25
Terengganu,2014,10,20,0.26
Terengganu,2014,10,21,0.79
Terengganu,2014,10,22,2.20
Terengganu,2014,10,23,0.54
Terengganu,2014,10,24,0.01
Terengganu,2014,10,25,0.00
Terengganu,2014,10,26,0.00
Terengganu,2014,10,27,0.00
Terengganu,2014,10,28,0.00
Terengganu,2014,10,29,0.01
Terengganu,2014,10,30,0.24
Terengganu,2014,10,31,0.95
Terengganu,2014,11,1,2.02
Terengganu,2014,11,2,11.00
Terengganu,2014,11,3,16.39
Terengganu,2014,11,4,26.70
Terengganu,2014,11,5,7.92
Terengganu,2014,11,6,11.26
Terengganu,2014,11,7,41.85
Terengganu,2014,11,8,13.91
Terengganu,2014,11,9,16.49
Terengganu,2014,11,10,39.41
Terengganu,2014,11,11,46.41
Terengganu,2014,11,12,52.76
Terengganu,2014,11,13,7.11
Terengganu,2014,11,14,6.85
Terengganu,2014,11,15,31.66
Terengganu,2014,11,16,29.89
Terengganu,2014,11,17,14.45
Terengganu,2014,11,18,10.11
Terengganu,2014,11,19,1.04
Terengganu,2014,11,20,0.29
Terengganu,2014,11,21,3.53
Terengganu,2014,11,22,0.82
Terengganu,2014,11,23,5.44
Terengganu,2014,11,24,22.77
Terengganu,2014,11,25,13.48
Terengganu,2014,11,26,1.68
Terengganu,2014,11,27,66.87
Terengganu,2014,11,28,116.75
Terengganu,2014,11,29,16.94
Terengganu,2014,11,30,6.37
Terengganu,2014,12,1,1.75
Terengganu,2014,12,2,10.27
Terengganu,2014,12,3,2.16
Terengganu,2014,12,4,3.19
Terengganu,2014,12,5,6.46
Terengganu,2014,12,6,0.04
Terengganu,2014,12,7,0.03
Terengganu,2014,12,8,0.02
Terengganu,2014,12,9,0.04
Terengganu,2014,12,10,0.13
Terengganu,2014,12,11,0.34
Terengganu,2014,12,12,3.24
Terengganu,2014,12,13,4.39
Terengganu,2014,12,14,2.02
Terengganu,2014,12,15,0.03
Terengganu,2014,12,16,0.71
Terengganu,2014,12,17,1.18
Terengganu,2014,12,18,2.08
Terengganu,2014,12,19,16.75
Terengganu,2014,12,20,7.60
Terengganu,2014,12,21,23.58
Terengganu,2014,12,22,34.51
Terengganu,2014,12,23,5.00
Terengganu,2014,12,24,5.73
Terengganu,2014,12,25,8.59
Terengganu,2014,12,26,13.70
Terengganu,2014,12,27,16.84
Terengganu,2014,12,28,32.79
Terengganu,2014,12,29,4.84
Terengganu,2014,12,30,0.50
Terengganu,2014,12,31,0.95
Terengganu,2015,1,1,0.46
Terengganu,2015,1,2,0.70
Terengganu,2015,1,3,3.34
Terengganu,2015,1,4,4.30
Terengganu,2015,1,5,2.33
Terengganu,2015,1,6,2.27
Terengganu,2015,1,7,1.86
Terengganu,2015,1,8,5.29
Terengganu,2015,1,9,2.72
Terengganu,2015,1,10,2.47
Terengganu,2015,1,11,5.11
Terengganu,2015,1,12,1.88
Terengganu,2015,1,13,0.42
Terengganu,2015,1,14,0.10
Terengganu,2015,1,15,0.65
Terengganu,2015,1,16,1.13
Terengganu,2015,1,17,1.10
Terengganu,2015,1,18,3.05
Terengganu,2015,1,19,42.38
Terengganu,2015,1,20,2.93
Terengganu,2015,1,21,7.20
Terengganu,2015,1,22,3.62
Terengganu,2015,1,23,1.58
Terengganu,2015,1,24,0.32
Terengganu,2015,1,25,9.34
Terengganu,2015,1,26,10.14
Terengganu,2015,1,27,15.25
Terengganu,2015,1,28,15.25
Terengganu,2015,1,29,3.32
Terengganu,2015,1,30,0.36
Terengganu,2015,1,31,0.05
Terengganu,2015,2,1,0.09
Terengganu,2015,2,2,0.07
Terengganu,2015,2,3,0.05
Terengganu,2015,2,4,0.08
Terengganu,2015,2,5,0.37
Terengganu,2015,2,6,0.61
Terengganu,2015,2,7,0.87
Terengganu,2015,2,8,0.03
Terengganu,2015,2,9,0.01
Terengganu,2015,2,10,0.02
Terengganu,2015,2,11,0.01
Terengganu,2015,2,12,0.02
Terengganu,2015,2,13,0.03
Terengganu,2015,2,14,0.01
Terengganu,2015,2,15,0.00
Terengganu,2015,2,16,0.01
Terengganu,2015,2,17,0.01
Terengganu,2015,2,18,0.01
Terengganu,2015,2,19,0.01
Terengganu,2015,2,20,0.04
Terengganu,2015,2,21,0.02
Terengganu,2015,2,22,0.03
Terengganu,2015,2,23,0.04
Terengganu,2015,2,24,0.02
Terengganu,2015,2,25,0.02
Terengganu,2015,2,26,0.02
Terengganu,2015,2,27,0.02
Terengganu,2015,2,28,0.03
Terengganu,2015,3,1,0.16
Terengganu,2015,3,2,0.10
Terengganu,2015,3,3,0.04
Terengganu,2015,3,4,0.02
Terengganu,2015,3,5,0.02
Terengganu,2015,3,6,0.03
Terengganu,2015,3,7,0.06
Terengganu,2015,3,8,0.00
Terengganu,2015,3,9,0.00
Terengganu,2015,3,10,0.01
Terengganu,2015,3,11,0.01
Terengganu,2015,3,12,0.03
Terengganu,2015,3,13,0.01
Terengganu,2015,3,14,0.00
Terengganu,2015,3,15,0.00
Terengganu,2015,3,16,0.00
Terengganu,2015,3,17,0.01
Terengganu,2015,3,18,0.16
Terengganu,2015,3,19,0.74
Terengganu,2015,3,20,0.17
Terengganu,2015,3,21,0.30
Terengganu,2015,3,22,0.67
Terengganu,2015,3,23,0.84
Terengganu,2015,3,24,0.46
Terengganu,2015,3,25,0.01
Terengganu,2015,3,26,0.04
Terengganu,2015,3,27,0.11
Terengganu,2015,3,28,0.41
Terengganu,2015,3,29,0.52
Terengganu,2015,3,30,0.38
Terengganu,2015,3,31,0.21
Terengganu,2015,4,1,0.25
Terengganu,2015,4,2,0.00
Terengganu,2015,4,3,0.00
Terengganu,2015,4,4,0.19
Terengganu,2015,4,5,0.37
Terengganu,2015,4,6,0.07
Terengganu,2015,4,7,0.09
Terengganu,2015,4,8,6.22
Terengganu,2015,4,9,0.94
Terengganu,2015,4,10,0.76
Terengganu,2015,4,11,1.95
Terengganu,2015,4,12,6.40
Terengganu,2015,4,13,8.22
Terengganu,2015,4,14,0.10
Terengganu,2015,4,15,5.08
Terengganu,2015,4,16,0.03
Terengganu,2015,4,17,2.05
Terengganu,2015,4,18,11.28
Terengganu,2015,4,19,10.61
Terengganu,2015,4,20,11.76
Terengganu,2015,4,21,10.94
Terengganu,2015,4,22,5.01
Terengganu,2015,4,23,0.06
Terengganu,2015,4,24,0.25
Terengganu,2015,4,25,1.53
Terengganu,2015,4,26,1.47
Terengganu,2015,4,27,2.11
Terengganu,2015,4,28,0.84
Terengganu,2015,4,29,1.60
Terengganu,2015,4,30,2.18
Terengganu,2015,5,1,2.10
Terengganu,2015,5,2,0.00
Terengganu,2015,5,3,0.00
Terengganu,2015,5,4,0.05
Terengganu,2015,5,5,3.38
Terengganu,2015,5,6,7.50
Terengganu,2015,5,7,8.61
Terengganu,2015,5,8,2.21
Terengganu,2015,5,9,12.99
Terengganu,2015,5,10,11.92
Terengganu,2015,5,11,16.70
Terengganu,2015,5,12,25.29
Terengganu,2015,5,13,6.15
Terengganu,2015,5,14,9.57
Terengganu,2015,5,15,8.20
Terengganu,2015,5,16,13.90
Terengganu,2015,5,17,12.73
Terengganu,2015,5,18,1.97
Terengganu,2015,5,19,0.33
Terengganu,2015,5,20,0.02
Terengganu,2015,5,21,0.35
Terengganu,2015,5,22,11.27
Terengganu,2015,5,23,2.61
Terengganu,2015,5,24,1.67
Terengganu,2015,5,25,9.30
Terengganu,2015,5,26,4.90
Terengganu,2015,5,27,0.05
Terengganu,2015,5,28,0.34
Terengganu,2015,5,29,0.74
Terengganu,2015,5,30,1.62
Terengganu,2015,5,31,1.59
Terengganu,2015,6,1,5.33
Terengganu,2015,6,2,5.05
Terengganu,2015,6,3,6.38
Terengganu,2015,6,4,7.44
Terengganu,2015,6,5,10.32
Terengganu,2015,6,6,21.44
Terengganu,2015,6,7,6.06
Terengganu,2015,6,8,27.72
Terengganu,2015,6,9,21.45
Terengganu,2015,6,10,4.42
Terengganu,2015,6,11,11.18
Terengganu,2015,6,12,6.64
Terengganu,2015,6,13,4.49
Terengganu,2015,6,14,2.01
Terengganu,2015,6,15,0.69
Terengganu,2015,6,16,0.05
Terengganu,2015,6,17,0.05
Terengganu,2015,6,18,0.80
Terengganu,2015,6,19,0.83
Terengganu,2015,6,20,0.05
Terengganu,2015,6,21,0.36
Terengganu,2015,6,22,2.06
Terengganu,2015,6,23,1.59
Terengganu,2015,6,24,4.60
Terengganu,2015,6,25,11.20
Terengganu,2015,6,26,3.36
Terengganu,2015,6,27,20.08
Terengganu,2015,6,28,60.94
Terengganu,2015,6,29,5.91
Terengganu,2015,6,30,3.16
Terengganu,2015,7,1,6.57
Terengganu,2015,7,2,8.32
Terengganu,2015,7,3,16.37
Terengganu,2015,7,4,15.83
Terengganu,2015,7,5,1.82
Terengganu,2015,7,6,6.99
Terengganu,2015,7,7,3.80
Terengganu,2015,7,8,55.53
Terengganu,2015,7,9,4.25
Terengganu,2015,7,10,5.36
Terengganu,2015,7,11,1.39
Terengganu,2015,7,12,1.50
Terengganu,2015,7,13,3.05
Terengganu,2015,7,14,0.71
Terengganu,2015,7,15,1.30
Terengganu,2015,7,16,5.27
Terengganu,2015,7,17,15.48
Terengganu,2015,7,18,2.93
Terengganu,2015,7,19,24.19
Terengganu,2015,7,20,2.39
Terengganu,2015,7,21,5.23
Terengganu,2015,7,22,8.92
Terengganu,2015,7,23,1.15
Terengganu,2015,7,24,22.77
Terengganu,2015,7,25,7.29
Terengganu,2015,7,26,8.16
Terengganu,2015,7,27,18.91
Terengganu,2015,7,28,4.13
Terengganu,2015,7,29,6.79
Terengganu,2015,7,30,6.32
Terengganu,2015,7,31,10.53
Terengganu,2015,8,1,4.03
Terengganu,2015,8,2,14.62
Terengganu,2015,8,3,3.48
Terengganu,2015,8,4,9.65
Terengganu,2015,8,5,18.90
Terengganu,2015,8,6,2.70
Terengganu,2015,8,7,8.11
Terengganu,2015,8,8,5.51
Terengganu,2015,8,9,2.16
Terengganu,2015,8,10,4.35
Terengganu,2015,8,11,6.65
Terengganu,2015,8,12,8.39
Terengganu,2015,8,13,14.34
Terengganu,2015,8,14,2.59
Terengganu,2015,8,15,7.06
Terengganu,2015,8,16,17.46
Terengganu,2015,8,17,27.06
Terengganu,2015,8,18,3.52
Terengganu,2015,8,19,3.03
Terengganu,2015,8,20,3.82
Terengganu,2015,8,21,2.03
Terengganu,2015,8,22,6.38
Terengganu,2015,8,23,10.49
Terengganu,2015,8,24,1.99
Terengganu,2015,8,25,2.47
Terengganu,2015,8,26,2.29
Terengganu,2015,8,27,4.05
Terengganu,2015,8,28,1.92
Terengganu,2015,8,29,1.79
Terengganu,2015,8,30,6.73
Terengganu,2015,8,31,10.17
Terengganu,2015,9,1,3.59
Terengganu,2015,9,2,4.56
Terengganu,2015,9,3,15.51
Terengganu,2015,9,4,19.77
Terengganu,2015,9,5,7.80
Terengganu,2015,9,6,0.66
Terengganu,2015,9,7,3.23
Terengganu,2015,9,8,35.08
Terengganu,2015,9,9,30.30
Terengganu,2015,9,10,21.41
Terengganu,2015,9,11,36.20
Terengganu,2015,9,12,2.94
Terengganu,2015,9,13,0.26
Terengganu,2015,9,14,16.21
Terengganu,2015,9,15,3.45
Terengganu,2015,9,16,1.88
Terengganu,2015,9,17,1.98
Terengganu,2015,9,18,1.48
Terengganu,2015,9,19,0.25
Terengganu,2015,9,20,0.73
Terengganu,2015,9,21,10.52
Terengganu,2015,9,22,6.13
Terengganu,2015,9,23,4.73
Terengganu,2015,9,24,1.02
Terengganu,2015,9,25,1.47
Terengganu,2015,9,26,3.36
Terengganu,2015,9,27,5.72
Terengganu,2015,9,28,6.40
Terengganu,2015,9,29,9.94
Terengganu,2015,9,30,20.09
Terengganu,2015,10,1,11.81
Terengganu,2015,10,2,0.18
Terengganu,2015,10,3,5.44
Terengganu,2015,10,4,10.29
Terengganu,2015,10,5,34.66
Terengganu,2015,10,6,77.48
Terengganu,2015,10,7,114.24
Terengganu,2015,10,8,24.55
Terengganu,2015,10,9,52.41
Terengganu,2015,10,10,14.63
Terengganu,2015,10,11,6.22
Terengganu,2015,10,12,10.80
Terengganu,2015,10,13,26.69
Terengganu,2015,10,14,44.87
Terengganu,2015,10,15,13.95
Terengganu,2015,10,16,17.89
Terengganu,2015,10,17,10.15
Terengganu,2015,10,18,8.54
Terengganu,2015,10,19,2.44
Terengganu,2015,10,20,2.17
Terengganu,2015,10,21,0.70
Terengganu,2015,10,22,0.43
Terengganu,2015,10,23,0.18
Terengganu,2015,10,24,0.00
Terengganu,2015,10,25,0.09
Terengganu,2015,10,26,0.31
Terengganu,2015,10,27,1.16
Terengganu,2015,10,28,0.75
Terengganu,2015,10,29,0.38
Terengganu,2015,10,30,0.53
Terengganu,2015,10,31,0.57
Terengganu,2015,11,1,0.14
Terengganu,2015,11,2,0.18
Terengganu,2015,11,3,1.54
Terengganu,2015,11,4,0.00
Terengganu,2015,11,5,0.02
Terengganu,2015,11,6,0.81
Terengganu,2015,11,7,1.11
Terengganu,2015,11,8,0.30
Terengganu,2015,11,9,1.32
Terengganu,2015,11,10,4.31
Terengganu,2015,11,11,5.35
Terengganu,2015,11,12,23.18
Terengganu,2015,11,13,14.55
Terengganu,2015,11,14,1.96
Terengganu,2015,11,15,8.20
Terengganu,2015,11,16,5.54
Terengganu,2015,11,17,60.26
Terengganu,2015,11,18,35.76
Terengganu,2015,11,19,41.48
Terengganu,2015,11,20,27.90
Terengganu,2015,11,21,9.07
Terengganu,2015,11,22,3.34
Terengganu,2015,11,23,25.36
Terengganu,2015,11,24,27.74
Terengganu,2015,11,25,7.88
Terengganu,2015,11,26,7.87
Terengganu,2015,11,27,3.12
Terengganu,2015,11,28,0.32
Terengganu,2015,11,29,1.13
Terengganu,2015,11,30,0.36
Terengganu,2015,12,1,0.41
Terengganu,2015,12,2,0.34
Terengganu,2015,12,3,1.12
Terengganu,2015,12,4,0.20
Terengganu,2015,12,5,0.12
Terengganu,2015,12,6,0.25
Terengganu,2015,12,7,5.01
Terengganu,2015,12,8,11.42
Terengganu,2015,12,9,13.36
Terengganu,2015,12,10,80.23
Terengganu,2015,12,11,53.65
Terengganu,2015,12,12,85.07
Terengganu,2015,12,13,122.73
Terengganu,2015,12,14,56.06
Terengganu,2015,12,15,72.85
Terengganu,2015,12,16,71.41
Terengganu,2015,12,17,102.77
Terengganu,2015,12,18,59.71
Terengganu,2015,12,19,50.31
Terengganu,2015,12,20,62.40
Terengganu,2015,12,21,76.50
Terengganu,2015,12,22,65.27
Terengganu,2015,12,23,52.47
Terengganu,2015,12,24,52.65
Terengganu,2015,12,25,56.26
Terengganu,2015,12,26,37.41
Terengganu,2015,12,27,23.23
Terengganu,2015,12,28,8.52
Terengganu,2015,12,29,11.30
Terengganu,2015,12,30,20.18
Terengganu,2015,12,31,13.21
Terengganu,2016,1,1,5.68
Terengganu,2016,1,2,9.50
Terengganu,2016,1,3,8.54
Terengganu,2016,1,4,15.48
Terengganu,2016,1,5,23.43
Terengganu,2016,1,6,20.11
Terengganu,2016,1,7,16.05
Terengganu,2016,1,8,27.35
Terengganu,2016,1,9,11.49
Terengganu,2016,1,10,20.87
Terengganu,2016,1,11,13.45
Terengganu,2016,1,12,1.41
Terengganu,2016,1,13,6.55
Terengganu,2016,1,14,21.10
Terengganu,2016,1,15,13.37
Terengganu,2016,1,16,0.87
Terengganu,2016,1,17,1.22
Terengganu,2016,1,18,30.64
Terengganu,2016,1,19,1.67
Terengganu,2016,1,20,0.83
Terengganu,2016,1,21,0.28
Terengganu,2016,1,22,1.90
Terengganu,2016,1,23,26.42
Terengganu,2016,1,24,26.29
Terengganu,2016,1,25,24.72
Terengganu,2016,1,26,19.13
Terengganu,2016,1,27,5.09
Terengganu,2016,1,28,17.53
Terengganu,2016,1,29,26.61
Terengganu,2016,1,30,22.07
Terengganu,2016,1,31,30.20
Terengganu,2016,2,1,3.12
Terengganu,2016,2,2,1.50
Terengganu,2016,2,3,4.02
Terengganu,2016,2,4,0.61
Terengganu,2016,2,5,1.16
Terengganu,2016,2,6,1.25
Terengganu,2016,2,7,2.42
Terengganu,2016,2,8,0.92
Terengganu,2016,2,9,0.14
Terengganu,2016,2,10,0.05
Terengganu,2016,2,11,0.02
Terengganu,2016,2,12,2.11
Terengganu,2016,2,13,0.11
Terengganu,2016,2,14,0.02
Terengganu,2016,2,15,0.01
Terengganu,2016,2,16,0.01
Terengganu,2016,2,17,0.01
Terengganu,2016,2,18,0.01
Terengganu,2016,2,19,0.01
Terengganu,2016,2,20,0.01
Terengganu,2016,2,21,0.00
Terengganu,2016,2,22,0.01
Terengganu,2016,2,23,0.02
Terengganu,2016,2,24,0.40
Terengganu,2016,2,25,0.31
Terengganu,2016,2,26,1.49
Terengganu,2016,2,27,0.29
Terengganu,2016,2,28,0.92
Terengganu,2016,2,29,0.95
Terengganu,2016,3,1,18.11
Terengganu,2016,3,2,7.35
Terengganu,2016,3,3,3.22
Terengganu,2016,3,4,4.59
Terengganu,2016,3,5,0.28
Terengganu,2016,3,6,0.06
Terengganu,2016,3,7,0.01
Terengganu,2016,3,8,0.04
Terengganu,2016,3,9,5.61
Terengganu,2016,3,10,37.98
Terengganu,2016,3,11,13.73
Terengganu,2016,3,12,33.03
Terengganu,2016,3,13,32.42
Terengganu,2016,3,14,28.32
Terengganu,2016,3,15,5.84
Terengganu,2016,3,16,3.19
Terengganu,2016,3,17,0.78
Terengganu,2016,3,18,0.55
Terengganu,2016,3,19,1.92
Terengganu,2016,3,20,1.67
Terengganu,2016,3,21,2.10
Terengganu,2016,3,22,3.95
Terengganu,2016,3,23,0.51
Terengganu,2016,3,24,3.37
Terengganu,2016,3,25,3.90
Terengganu,2016,3,26,6.91
Terengganu,2016,3,27,13.31
Terengganu,2016,3,28,16.18
Terengganu,2016,3,29,7.94
Terengganu,2016,3,30,3.90
Terengganu,2016,3,31,10.65
Terengganu,2016,4,1,1.19
Terengganu,2016,4,2,10.90
Terengganu,2016,4,3,3.64
Terengganu,2016,4,4,0.31
Terengganu,2016,4,5,0.01
Terengganu,2016,4,6,0.01
Terengganu,2016,4,7,0.06
Terengganu,2016,4,8,0.11
Terengganu,2016,4,9,3.84
Terengganu,2016,4,10,12.60
Terengganu,2016,4,11,5.44
Terengganu,2016,4,12,0.18
Terengganu,2016,4,13,0.21
Terengganu,2016,4,14,7.47
Terengganu,2016,4,15,14.10
Terengganu,2016,4,16,0.63
Terengganu,2016,4,17,0.13
Terengganu,2016,4,18,0.12
Terengganu,2016,4,19,0.28
Terengganu,2016,4,20,0.13
Terengganu,2016,4,21,0.00
Terengganu,2016,4,22,0.00
Terengganu,2016,4,23,0.00
Terengganu,2016,4,24,0.01
Terengganu,2016,4,25,0.01
Terengganu,2016,4,26,0.00
Terengganu,2016,4,27,0.01
Terengganu,2016,4,28,0.07
Terengganu,2016,4,29,0.07
Terengganu,2016,4,30,0.79
Terengganu,2016,5,1,4.81
Terengganu,2016,5,2,4.99
Terengganu,2016,5,3,9.95
Terengganu,2016,5,4,4.11
Terengganu,2016,5,5,3.08
Terengganu,2016,5,6,10.26
Terengganu,2016,5,7,1.27
Terengganu,2016,5,8,0.40
Terengganu,2016,5,9,2.76
Terengganu,2016,5,10,0.03
Terengganu,2016,5,11,0.00
Terengganu,2016,5,12,0.20
Terengganu,2016,5,13,0.11
Terengganu,2016,5,14,0.00
Terengganu,2016,5,15,0.00
Terengganu,2016,5,16,0.59
Terengganu,2016,5,17,0.72
Terengganu,2016,5,18,0.11
Terengganu,2016,5,19,24.11
Terengganu,2016,5,20,66.24
Terengganu,2016,5,21,2.28
Terengganu,2016,5,22,25.57
Terengganu,2016,5,23,4.99
Terengganu,2016,5,24,1.96
Terengganu,2016,5,25,2.45
Terengganu,2016,5,26,11.68
Terengganu,2016,5,27,17.16
Terengganu,2016,5,28,41.67
Terengganu,2016,5,29,6.67
Terengganu,2016,5,30,4.97
Terengganu,2016,5,31,9.31
Terengganu,2016,6,1,3.94
Terengganu,2016,6,2,5.40
Terengganu,2016,6,3,3.22
Terengganu,2016,6,4,7.12
Terengganu,2016,6,5,0.00
Terengganu,2016,6,6,0.83
Terengganu,2016,6,7,1.07
Terengganu,2016,6,8,6.60
Terengganu,2016,6,9,2.19
Terengganu,2016,6,10,0.73
Terengganu,2016,6,11,0.40
Terengganu,2016,6,12,0.85
Terengganu,2016,6,13,6.11
Terengganu,2016,6,14,59.54
Terengganu,2016,6,15,1.19
Terengganu,2016,6,16,2.07
Terengganu,2016,6,17,8.27
Terengganu,2016,6,18,10.68
Terengganu,2016,6,19,7.99
Terengganu,2016,6,20,9.97
Terengganu,2016,6,21,4.45
Terengganu,2016,6,22,6.32
Terengganu,2016,6,23,8.52
Terengganu,2016,6,24,2.35
Terengganu,2016,6,25,1.84
Terengganu,2016,6,26,5.51
Terengganu,2016,6,27,8.55
Terengganu,2016,6,28,3.34
Terengganu,2016,6,29,3.03
Terengganu,2016,6,30,0.27
Terengganu,2016,7,1,1.10
Terengganu,2016,7,2,0.15
Terengganu,2016,7,3,0.41
Terengganu,2016,7,4,0.27
Terengganu,2016,7,5,0.07
Terengganu,2016,7,6,0.98
Terengganu,2016,7,7,1.67
Terengganu,2016,7,8,1.52
Terengganu,2016,7,9,1.21
Terengganu,2016,7,10,7.07
Terengganu,2016,7,11,0.52
Terengganu,2016,7,12,0.06
Terengganu,2016,7,13,0.04
Terengganu,2016,7,14,0.89
Terengganu,2016,7,15,2.34
Terengganu,2016,7,16,1.60
Terengganu,2016,7,17,3.25
Terengganu,2016,7,18,18.11
Terengganu,2016,7,19,6.12
Terengganu,2016,7,20,3.31
Terengganu,2016,7,21,1.40
Terengganu,2016,7,22,8.55
Terengganu,2016,7,23,9.65
Terengganu,2016,7,24,3.16
Terengganu,2016,7,25,3.34
Terengganu,2016,7,26,6.34
Terengganu,2016,7,27,1.83
Terengganu,2016,7,28,8.77
Terengganu,2016,7,29,5.97
Terengganu,2016,7,30,1.31
Terengganu,2016,7,31,7.16
Terengganu,2016,8,1,10.15
Terengganu,2016,8,2,2.74
Terengganu,2016,8,3,4.74
Terengganu,2016,8,4,7.62
Terengganu,2016,8,5,5.27
Terengganu,2016,8,6,2.07
Terengganu,2016,8,7,0.68
Terengganu,2016,8,8,6.68
Terengganu,2016,8,9,3.84
Terengganu,2016,8,10,6.89
Terengganu,2016,8,11,2.10
Terengganu,2016,8,12,3.02
Terengganu,2016,8,13,7.20
Terengganu,2016,8,14,9.24
Terengganu,2016,8,15,1.68
Terengganu,2016,8,16,2.96
Terengganu,2016,8,17,3.32
Terengganu,2016,8,18,5.15
Terengganu,2016,8,19,3.86
Terengganu,2016,8,20,2.68
Terengganu,2016,8,21,4.35
Terengganu,2016,8,22,3.64
Terengganu,2016,8,23,7.14
Terengganu,2016,8,24,12.35
Terengganu,2016,8,25,7.62
Terengganu,2016,8,26,1.96
Terengganu,2016,8,27,0.81
Terengganu,2016,8,28,1.93
Terengganu,2016,8,29,1.26
Terengganu,2016,8,30,1.36
Terengganu,2016,8,31,5.57
Terengganu,2016,9,1,25.50
Terengganu,2016,9,2,2.89
Terengganu,2016,9,3,2.65
Terengganu,2016,9,4,3.01
Terengganu,2016,9,5,0.68
Terengganu,2016,9,6,0.32
Terengganu,2016,9,7,0.14
Terengganu,2016,9,8,4.29
Terengganu,2016,9,9,7.14
Terengganu,2016,9,10,14.05
Terengganu,2016,9,11,12.61
Terengganu,2016,9,12,15.74
Terengganu,2016,9,13,12.77
Terengganu,2016,9,14,10.40
Terengganu,2016,9,15,7.40
Terengganu,2016,9,16,4.65
Terengganu,2016,9,17,1.93
Terengganu,2016,9,18,1.70
Terengganu,2016,9,19,3.02
Terengganu,2016,9,20,3.70
Terengganu,2016,9,21,0.36
Terengganu,2016,9,22,0.45
Terengganu,2016,9,23,3.58
Terengganu,2016,9,24,6.98
Terengganu,2016,9,25,8.31
Terengganu,2016,9,26,7.27
Terengganu,2016,9,27,18.15
Terengganu,2016,9,28,2.89
Terengganu,2016,9,29,0.33
Terengganu,2016,9,30,4.33
Terengganu,2016,10,1,0.93
Terengganu,2016,10,2,4.09
Terengganu,2016,10,3,7.14
Terengganu,2016,10,4,17.50
Terengganu,2016,10,5,17.30
Terengganu,2016,10,6,4.00
Terengganu,2016,10,7,8.85
Terengganu,2016,10,8,2.02
Terengganu,2016,10,9,0.20
Terengganu,2016,10,10,1.42
Terengganu,2016,10,11,1.04
Terengganu,2016,10,12,0.06
Terengganu,2016,10,13,0.49
Terengganu,2016,10,14,0.02
Terengganu,2016,10,15,0.01
Terengganu,2016,10,16,0.81
Terengganu,2016,10,17,1.90
Terengganu,2016,10,18,0.25
Terengganu,2016,10,19,1.73
Terengganu,2016,10,20,0.49
Terengganu,2016,10,21,0.14
Terengganu,2016,10,22,0.12
Terengganu,2016,10,23,0.36
Terengganu,2016,10,24,0.02
Terengganu,2016,10,25,0.03
Terengganu,2016,10,26,0.78
Terengganu,2016,10,27,2.29
Terengganu,2016,10,28,2.25
Terengganu,2016,10,29,0.19
Terengganu,2016,10,30,0.23
Terengganu,2016,10,31,0.88
Terengganu,2016,11,1,20.13
Terengganu,2016,11,2,0.47
